0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Hotel Leelaventures,2.50,Wind,Davangere,Karnataka,20-Aug-2009,
Doodanavar & Brothers,15.00,Wind,Belgaum,Karnataka,26-Aug-2009,
Ramgad Mineral and Mining Pvt. Ltd,3.75,Wind,Bellary,Karnataka,27-Aug-2009,
Avon Cycles Ltd,1.50,Wind,Hassan,Karnataka,27-Aug-2009,
CEPCO Industries Pvt. Ltd.,2.40,Wind,Gadag,Karnataka,27-Aug-2009,
Shreeram Narsingdas,1.60,Wind,Gadag,Karnataka,5-Sep-2009,
Eastman International,1.50,Wind,Hassan,Karnataka,16-Sep-2009,
Nuziveedu Seeds Ltd,4.50,Wind,Chitradurga,Karnataka,8-Dec-2009,
Nuziveedu Seeds Ltd,6.00,Wind,Chitradurga,Karnataka,15-Dec-2009,
Super wind project (P) Ltd,4.50,Wind,Gadag,Karnataka,31-Dec-2009,
Nectar Beverages Pvt Ltd,1.00,Wind,Gadag,Karnataka,13-Jan-2010,
