0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
674,Bharat Timber &Construction Co.,1.60,Enercon,Wind,Jaisalmer,31-Mar-2011
675,Vaayu (India) PowerCorporation Pvt. Ltd.,37.60,Enercon,Wind,Jaisalmer,15-May-2011
676,DCW Limited,4.00,Enercon,Wind,Jaisalmer,21-May-2011
677,DCW Limited,3.20,Enercon,Wind,Jaisalmer,22-May-2011
678,Nidhi Mining Pvt. Ltd.,2.10,Suzlon,Wind,Jaisalmer,19-Jun-2011
679,Caparo Energy IndiaLimited,6.30,Suzlon,Wind,Jaisalmer,19-Jun-2011
680,IL & FS Wind PowerLimited,10.40,Enercon,Wind,Jaisalmer,23-Jun-2011
681,Caparo Energy IndiaLimited,6.30,Suzlon,Wind,Jaisalmer,25-Jun-2011
682,DCW Limited,9.60,Enercon,Wind,Jaisalmer,26-Jun-2011
683,Vaayu (India) PowerCorporation Pvt. Ltd.,6.40,Enercon,Wind,Jaisalmer,30-Jun-2011
684,Dwarkesh EngineeringWorks Pvt. Ltd.,0.80,Enercon,Wind,Jaisalmer,30-Jun-2011
685,Caparo Energy IndiaLimited,8.40,Suzlon,Wind,Jaisalmer,30-Jun-2011
686,Caparo Energy IndiaLimited,6.30,Suzlon,Wind,Jaisalmer,12-Jul-2011
687,Vaayu (India) PowerCorporation Pvt. Ltd.,6.40,Enercon,Wind,Jaisalmer,14-Jul-2011
688,Caparo Energy IndiaLimited,8.40,Suzlon,Wind,Jaisalmer,19-Jul-2011
