0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5480,SRI ANGALAMMAN WINDMILLS INDIA P.LTD,0.23,palladam,Wind,29-Sep-2008
5481,Defferee Engineering (P) Ltd,0.80,Dindugal,Wind,29-Sep-2008
5482,Kaleesuwari Infratech private ltd,0.80,Dindugal,Wind,29-Sep-2008
5483,Secan Invescast (India) Pvt. Ltd,0.80,Dindugal,Wind,29-Sep-2008
5484,Kaleesuwari Infratech private ltd,0.80,Dindugal,Wind,29-Sep-2008
5485,Tulip Renewable power Tech Pvt Ltd,1.50,COIMBATORE(SOUTH),Wind,30-Sep-2008
5486,Tulip Renewable power Tech Pvt Ltd,1.50,COIMBATORE(SOUTH),Wind,30-Sep-2008
5487,Tulip Renewable power Tech Pvt Ltd,1.50,COIMBATORE(SOUTH),Wind,30-Sep-2008
5488,Tulip Renewable power Tech Pvt Ltd,1.50,COIMBATORE(SOUTH),Wind,30-Sep-2008
5489,MAHARAJA WIND  ENERGY PVT LTD,0.23,Kanyakumari,Wind,30-Sep-2008
