0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1420,INDOWIND POWER PVT LTD,0.60,Tirunelveli,Wind,20-Dec-2003
1421,"CEEBROS HOTELS (P) LTD.,",1.25,Tirunelveli,Wind,22-Dec-2003
1422,"IRIS ECO POWER VENTURE (P) LTD.,",1.25,Tirunelveli,Wind,24-Dec-2003
1423,"IRIS ECO POWER VENTURE (P) LTD.,",1.25,Tirunelveli,Wind,24-Dec-2003
1424,"PONGALUR PIONEER TEXTILES (P) LTD.,",0.75,Tirunelveli,Wind,26-Dec-2003
1425,Gem Heat Transfer Pvt. Ltd,0.23,Udumalpet,Wind,31-Dec-2003
1426,"RAJAGURU SPINNING MILLS (P) LTD.,",0.23,Tirunelveli,Wind,3-Jan-2004
1427,"FAIRDEAL SUPPLIES  LTD.,",0.32,Tirunelveli,Wind,6-Jan-2004
1428,"FAIRDEAL SUPPLIES  LTD.,",0.64,Tirunelveli,Wind,6-Jan-2004
1429,M/s. Visitor Garments,0.23,Ramnad,Wind,7-Jan-2004
