0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location (District),State,Date ofCommissioning
27,M/s. Indira Power Pvt Ltd,0.70,solar,Dist Nellore,Andhra Pradesh,28-Jun-2014
28,M/s. Savitha Renewable Energy PvtLtd,1.00,solar,Dist Guntur,Andhra Pradesh,19-Jan-2015
29,M/s. Arkha Solsr Pvt Ltd,1.00,solar,Dist Rangampeta,Andhra Pradesh,1-Jan-2015
30,M/s. Amaravathi Textiles Pvt Ltd,5.00,solar,Dist Nellore,Andhra Pradesh,31-Mar-2015
31,M/s. Laxmi Venkateswara GreenEnergy Pvt Ltd,1.00,solar,Dist Krishna,Andhra Pradesh,30-Jun-2014
32,M/s. Abhedya Power Pvt Ltd,2.00,solar,Dist Ananthapuramu,Andhra Pradesh,8-Aug-2014
33,M/s. Varshini Exim Pvt Ltd,2.40,solar,Dist Chittor,Andhra Pradesh,30-Apr-2015
34,M/s. Emmvee Energy Pvt Ltd,5.40,solar,Dist Ananthapuramu,Andhra Pradesh,17-Jul-2015
35,M/s. Vuddanda Solar Projects PvtLtd,3.00,solar,Dist Chittor,Andhra Pradesh,1-Oct-2015
