0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5270,ASIAN STAR COMPANY LTD,0.60,palladam,Wind,26-Apr-2008
5271,Olive Ecopower  Pvt.Ltd.,0.60,palladam,Wind,26-Apr-2008
5272,Olive Ecopower  Pvt.Ltd.,0.60,palladam,Wind,26-Apr-2008
5273,INDO FLEX WIND POWER PVT.LTD.,0.25,palladam,Wind,26-Apr-2008
5274,"SHRI DHANALAKSHMI SPINTEX (P) LTD.,",0.60,Tirunelveli,Wind,29-Apr-2008
5275,CONCORDE TEXTILES,0.23,Tirunelveli,Wind,30-Apr-2008
5276,SRF LIMITED,1.65,Tirunelveli,Wind,30-Apr-2008
5277,City Windmills Pvt. Ltd.,0.23,Udumalpet,Wind,30-Apr-2008
5278,"TAMILNADU NEWSPRINT & PAPERS LTD.,",2.50,Tirunelveli,Wind,3-May-2008
5279,"TAMILNADU NEWSPRINT & PAPERS LTD.,",1.00,Tirunelveli,Wind,3-May-2008
