0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5330,Sri Kumaraswamy Mineral Exports Pvt Ltd,1.25,Dindugal,Wind,1-Aug-2008
5331,Sri Kumaraswamy Mineral Exports Pvt Ltd,1.25,Dindugal,Wind,1-Aug-2008
5332,Sri Kumaraswamy Mineral Exports Pvt Ltd,1.25,Dindugal,Wind,2-Aug-2008
5333,Sri Kumaraswamy Mineral Exports Pvt Ltd,1.25,Dindugal,Wind,2-Aug-2008
5334,Sri Kumaraswamy Mineral Exports Pvt Ltd,1.25,Dindugal,Wind,3-Aug-2008
5335,Sri Kumaraswamy Mineral Exports Pvt Ltd,1.25,Dindugal,Wind,3-Aug-2008
5336,"ANANGOOR TEXTILE MILLS (P) LTD.,",1.50,Tirunelveli,Wind,4-Aug-2008
5337,"ANANGOOR TEXTILE MILLS (P) LTD.,",1.50,Tirunelveli,Wind,4-Aug-2008
5338,ANIRUTH GREEN TEC PVT.LTD.,0.60,palladam,Wind,4-Aug-2008
5339,Sri Kumaraswamy Mineral Exports Pvt Ltd,1.25,Dindugal,Wind,4-Aug-2008
