0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4710,gamma green power p ltd,0.23,Udumalpet,Wind,31-Mar-2007
4711,ALAGU WIND MILLS,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2007
4712,Kanisk Steel Industries Ltd,0.68,COIMBATORE(SOUTH),Wind,31-Mar-2007
4713,A.C.TEXTILE MILLS,0.25,Tirunelveli,Wind,31-Mar-2007
4714,"HEXA WIND FARM (P) LTD.,",0.50,Tirunelveli,Wind,31-Mar-2007
4715,BILAL MATCH WORKS,0.75,Tirunelveli,Wind,31-Mar-2007
4716,BILAL MATCH WORKS,0.50,Tirunelveli,Wind,31-Mar-2007
4717,"HEXA WIND FARM (P) LTD.,",1.50,Tirunelveli,Wind,31-Mar-2007
4718,"RAJESWARI RENEWRESOURCES (P) LTD.,",0.25,Tirunelveli,Wind,31-Mar-2007
4719,"DYNAMIC SPARE AND SERVICES (P) LTD.,",0.25,Tirunelveli,Wind,31-Mar-2007
