0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
,Kanak Renewables Limited,2.10,Wind,Koppal,Karnataka,30-Jun-2018
,Asian Piants,4.20,Wind,Koppal,Karnataka,30-Sep-2018
,M.Hanumantha Rao,2.10,Wind,Koppal,Karnataka,30-Sep-2018
,Hindustan Aeronautics Limited,8.40,Wind,Bagalkot,Karnataka,11-Dec-2018
,M Hanumantha Roa,2.10,Wind,Bagalkot,Karnataka,11-Dec-2018
,Micro labs ltd,10.00,Wind,Belagavi,Karnataka,15-Mar-2019
,Sonu Handicrafts,2.10,Wind,Koppal,Karnataka,30-Mar-2019
,Atria Wind Power (Chitradurga)Private Limited,19.80,Wind,Vijayapura,Karnataka,29-Apr-2019
,KSSIDC,0.55,Wind,Madikere,Karnataka,1994-1995
,Total (MW),4779.13,,,,
