0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1910,Philip Robert John  Fowler,0.45,palladam,Wind,24-Sep-2004
1911,Veejay Sales & Service Ltd,0.75,Udumalpet,Wind,25-Sep-2004
1912,"M.M.FORGINGS LTD.,",0.50,Tirunelveli,Wind,25-Sep-2004
1913,"SRI RANGANATHAR INDUSTRIES (P) LTD.,",0.60,Tirunelveli,Wind,25-Sep-2004
1914,"CHOLA TEXTILES (P) LTD.,",1.25,Tirunelveli,Wind,25-Sep-2004
1915,"PANDIYAN TEXTILE MILLS (P) LTD.,",1.25,Tirunelveli,Wind,25-Sep-2004
1916,MARIS CEMENTS P.LTD,1.25,palladam,Wind,25-Sep-2004
1917,MARIS CEMENTS P.LTD,1.25,palladam,Wind,25-Sep-2004
1918,"SPIC TEX COTTON MILLS (P) LTD.,",1.25,Tirunelveli,Wind,26-Sep-2004
1919,"SRI SPM WEAVING MILLS..,",1.25,Tirunelveli,Wind,26-Sep-2004
