0,1,2,3,4,5,6
S.No,Project Name,InstalledCapacity(MW),Type,Location,State,CommissioningDate
178,ACME JAIPUR SOLAR POWER PVT LTD UNIT-2RUMS REWA,250.00,Solar,,Madhya Pradesh,
179,MAHINDRA RENEWABLES PVT LTD UNIT-1 RUMSREWA,40.80,Solar,,Madhya Pradesh,
180,OMEGA RENK BEARING PVT LTD 695 KW,0.70,Solar,,Madhya Pradesh,
181,OMEGA RENK BEARING PVT LTD 655 KW,0.66,Solar,,Madhya Pradesh,
182,OMEGA RENK BEARING PVT LTD 105 KW,0.11,Solar,,Madhya Pradesh,
183,AVON CYCLES LTD. 7MW GANJBASODA,7.00,Solar,,Madhya Pradesh,
184,FRIEND SALT WORKS & ALLIED IND. 4 MWSITAMAU,4.00,Solar,,Madhya Pradesh,
185,40MW_IL&FS SOLAR,40.00,Solar,,Madhya Pradesh,
186,M/s friend Salt Work Barode,2.50,Solar,,Madhya Pradesh,
187,M/s friend Salt Work SUSNER,5.00,Solar,,Madhya Pradesh,
,Total (MW),1893.89,,,,
