0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
"VRL Logistics Ltd.,",3.75,Wind,Gadag,Karnataka,29-Mar-2007,
"VRL Logistics Ltd.,",13.75,Wind,Gadag,Karnataka,29-Mar-2007,
"VRL Logistics Ltd.,",5.00,Wind,Gadag,Karnataka,29-Mar-2007,
Magma Leasing Limited,4.95,Wind,Belgaum,Karnataka,30-Mar-2007,
"Walden Properties (P) Ltd.,",1.65,Wind,Belgaum,Karnataka,30-Mar-2007,
Sanjay Ghodawat - (SA),5.40,Wind,Gadag,Karnataka,30-Mar-2007,
"MMTC Ltd.,",3.00,Wind,Gadag,Karnataka,30-Mar-2007,
Lovely Fragrances - (SA),0.60,Wind,Gadag,Karnataka,30-Mar-2007,
"Pragathi Aroma Distilleries (P) Ltd.,(SA)",0.60,Wind,Gadag,Karnataka,30-Mar-2007,
"Mac Charles (India) Ltd.,",1.50,Wind,Gadag,Karnataka,30-Mar-2007,
"Bhagyanagar India Ltd.,",2.50,Gadag,Karnataka,30-Mar-2007,,
