0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7170,Avathar Energy Private Limited,0.25,palladam,Wind,30-Sep-2010
7171,Sakthi Murugan Wind Farms P Ltd,0.25,palladam,Wind,30-Sep-2010
7172,Arul Sakthi  Wind Farms Pvt Ltd,0.25,palladam,Wind,30-Sep-2010
7173,Navya Jewellers,0.25,palladam,Wind,30-Sep-2010
7174,Jay yes Associates,0.25,palladam,Wind,30-Sep-2010
7175,Archana Jewel Craft,0.25,palladam,Wind,30-Sep-2010
7176,SHIVA MILLS LTD,0.80,palladam,Wind,30-Sep-2010
7177,Sree Iswaya Textiles (P) Ltd,0.80,palladam,Wind,30-Sep-2010
7178,Sree Iswaya Textiles (P) Ltd,0.80,palladam,Wind,30-Sep-2010
7179,Bannari Amman Spinning Mills Ltd,0.80,palladam,Wind,30-Sep-2010
