0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2610,SANJAY ECO GREEN POWER PVT LIMITED,0.50,palladam,Wind,30-Mar-2005
2611,LOYAL TEXTILES MILLS PVT.LTD,0.35,palladam,Wind,30-Mar-2005
2612,"S.C.M SILKS PVT LTD,",0.50,COIMBATORE(SOUTH),Wind,31-Mar-2005
2613,SPACE TEXTILES PVT LTD,0.50,COIMBATORE(SOUTH),Wind,31-Mar-2005
2614,K.K.V AGRO POWERS LTD,0.50,COIMBATORE(SOUTH),Wind,31-Mar-2005
2615,K.K.V AGRO POWERS LTD,0.50,COIMBATORE(SOUTH),Wind,31-Mar-2005
2616,SPACE TEXTILES PVT LTD,0.50,COIMBATORE(SOUTH),Wind,31-Mar-2005
2617,SPACE TEXTILES PVT LTD,0.50,COIMBATORE(SOUTH),Wind,31-Mar-2005
2618,K.K.V AGRO POWERS LTD,0.50,COIMBATORE(SOUTH),Wind,31-Mar-2005
2619,SCM Green Power Pvt Ltd,0.50,COIMBATORE(SOUTH),Wind,31-Mar-2005
