0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3380,"THE ANDHRA SUGARS LTD.,",1.65,Tirunelveli,Wind,28-Feb-2006
3381,"RAJAPALAYAM MILLS LTD.,",1.65,Tirunelveli,Wind,28-Feb-2006
3382,MUTHU EXPORT HOUSE,0.50,Tirunelveli,Wind,2-Mar-2006
3383,"NATESAN SYNCHROCONES (P) LTD.,",0.50,Tirunelveli,Wind,2-Mar-2006
3384,"P.M.P IRON & STEEL INDIA LTD.,",0.50,Tirunelveli,Wind,2-Mar-2006
3385,"P.M.P IRON & STEEL INDIA LTD.,",0.50,Tirunelveli,Wind,2-Mar-2006
3386,C.V. Spinners Pvt Ltd,0.75,palladam,Wind,2-Mar-2006
3387,Lakshmi Spinners,0.75,palladam,Wind,2-Mar-2006
3388,Mallow Wind Farm P Ltd,0.35,Udumalpet,Wind,3-Mar-2006
3389,Vetri Vinayaga Spinners,0.35,Udumalpet,Wind,3-Mar-2006
