0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4530,SPACE TEXTILES (P) LTD,1.50,Tirunelveli,Wind,26-Mar-2007
4531S,RI DHANALAKSHMI GREEN ENERGY INDIA (P) L,D1.25,Tirunelveli,Wind,26-Mar-2007
4532,"OLIVE ECO POWER P LTD.,",0.75,Tirunelveli,Wind,26-Mar-2007
4533,INDO FLEX WIND POWER PVT.LTD.,0.25,palladam,Wind,26-Mar-2007
4534,INDO FLEX WIND POWER PVT.LTD.,0.25,palladam,Wind,26-Mar-2007
4535,INDO FLEX WIND POWER PVT.LTD.,0.25,palladam,Wind,26-Mar-2007
4536,SURICHI REFINERIES,0.25,palladam,Wind,26-Mar-2007
4537,Frontier Knitters Pvt Ltd,0.60,Dindugal,Wind,26-Mar-2007
4538,Premier Spg & Wvg Mills Pvt. Ltd,0.80,Dindugal,Wind,26-Mar-2007
4539,/s Marudhamalai Sri Dhandapani Spinning Mill,0.80,Dindugal,Wind,26-Mar-2007
