0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location(District),State,Date of Commissioning
,List of Commisioned WASTE POWER PROJECTS in Andhra Pradesh,,,,,
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location(District),State,Date of Commissioning
1,M/s. Ruchi Soya Industries,0.50,Waste PowerProject,East Govavari,Andhra Pradesh,30-Aug-1999
2,M/s. Blue Ocean Biotech Ltd,5.00,Waste PowerProject,East Govavari,Andhra Pradesh,8-Nov-2003
3,M/S. Devi Corn Products Ltd,1.50,Waste PowerProject,East Govavari,Andhra Pradesh,1-Mar-2004
5,M/s. Sri Sarvaraya SugarsPvt Ltd,4.50,Waste PowerProject,East Govavari,Andhra Pradesh,12-Apr-2004
8,M/s. KCP Sugars & Industries Corp. Ltd,1.00,Waste PowerProject,East Govavari,Andhra Pradesh,7-Feb-2006
4,M/s. Sri Sarvaraya SugarsPvt Ltd,1.00,Waste PowerProject,East Govavari,Andhra Pradesh,25-Jun-2006
6,M/s. Foods Fats & Fertilizers Ltd,6.00,Waste PowerProject,East Govavari,Andhra Pradesh,1-Nov-2006
9,M/s. Tern Distilleries Pvt Ltd,0.75,Waste PowerProject,East Govavari,Andhra Pradesh,7-Dec-2006
7,M/s. Jeypore Sugars Company Ltd,1.00,Waste PowerProject,East Govavari,Andhra Pradesh,27-Jun-2007
10,M/s. Raus Power PVT Ltd,3.66,Waste PowerProject,East Govavari,Andhra Pradesh,7-Feb-2009
11,M/s. Godrej Oil Pal Ltd,1.60,Waste PowerProject,East Govavari,Andhra Pradesh,1-Dec-2010
12,M/s. Redan Infrastructure Pvt Ltd,7.50,Waste PowerProject,Chittor,Andhra Pradesh,6-Apr-2015
13,M/s. Richmond Power Pvt Ltd,6.00,Waste PowerProject,Vizianagaram,Andhra Pradesh,1-Mar-2016
,TOTAL,40.01,,,,
