0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4320,"Premier Mills Pvt. Ltd.,",1.65,Udumalpet,Wind,31-Dec-2006
4321,"Lakshmi Ring Travellers (Coimbatore) Ltd.,",1.65,Udumalpet,Wind,31-Dec-2006
4322,M/s.Harshmi Textiles Ltd,1.65,Udumalpet,Wind,31-Dec-2006
4323,"Sree Narasimha Textiles Pvt Ltd.,",1.65,Udumalpet,Wind,31-Dec-2006
4324,"SRI SHANMUGA POLYMERS PVT.LTD.,",0.45,Tirunelveli,Wind,3-Jan-2007
4325,QUALLITY KNIT WEAR,0.25,palladam,Wind,4-Jan-2007
4326,N.R.G.TEX,0.60,Tirunelveli,Wind,5-Jan-2007
4327,RAGHUVIR SINAI GHARSE,0.60,Tirunelveli,Wind,6-Jan-2007
4328,NUCLEAR POWER CORPORATION OF INDIA LTD,1.25,Tirunelveli,Wind,8-Jan-2007
4329,NUCLEAR POWER CORPORATION OF INDIA LTD,1.25,Tirunelveli,Wind,8-Jan-2007
