0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3760,Sri Wind Powers,0.35,Udumalpet,Wind,31-Mar-2006
3761,AMD Green Energy India (P) Ltd,0.25,Udumalpet,Wind,31-Mar-2006
3762,AMD Green Energy India (P) Ltd,0.25,Udumalpet,Wind,31-Mar-2006
3763,SJLT Spinning Mills (P) Ltd,0.23,Udumalpet,Wind,31-Mar-2006
3764,"Rajaguru Spinning Mills Pvt Ltd, Erode",0.68,Udumalpet,Wind,31-Mar-2006
3765,"Attire Creation Co,",0.23,Udumalpet,Wind,31-Mar-2006
3766,Sri Amman Industries,0.23,Udumalpet,Wind,31-Mar-2006
3767,Mithun Wind Energy,0.23,Udumalpet,Wind,31-Mar-2006
3768,Rajalakshmi Wind Energy Limited,0.23,Udumalpet,Wind,31-Mar-2006
3769,Rajalakshmi Wind Energy Limited,0.45,Udumalpet,Wind,31-Mar-2006
