0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3590,"K.P.R.MILL LTD.,",1.65,Tirunelveli,Wind,27-Mar-2006
3591,"K.P.R.MILL LTD.,",1.65,Tirunelveli,Wind,27-Mar-2006
3592,Oriental Plants &  Equipments Pvt Ltd,0.33,palladam,Wind,27-Mar-2006
3593,M/s.R.B.Mohan Kumar,0.33,palladam,Wind,27-Mar-2006
3594,Key Vee Airjets,0.25,palladam,Wind,27-Mar-2006
3595,Jayachandra Bearings India Pvt Ltd,0.25,palladam,Wind,27-Mar-2006
3596,Sri Balaji Sago & Starch Products,0.25,palladam,Wind,27-Mar-2006
3597,Seethalakshmi Textiles,0.25,palladam,Wind,27-Mar-2006
3598,ARIYA PLASTICS,0.60,COIMBATORE(SOUTH),Wind,28-Mar-2006
3599,Aksara Spinning Mills P Ltd,1.65,Udumalpet,Wind,28-Mar-2006
