0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
554,Arvind Construction Co.Pvt. Ltd,2.10,Suzlon,Wind,Jaisalmer,30-Sep-2010
555,Dhariwal Industries Ltd,8.40,Suzlon,Wind,Jaisalmer,30-Sep-2010
556,Sterling Agro Industriesltd,2.10,Suzlon,Wind,Jaisalmer,24-Sep-2010
557,Sterling Agro IndustriesLtd,1.50,Suzlon,Wind,Jaisalmer,13-Sep-2010
558,K L Rathi Steels Ltd,1.50,Suzlon,Wind,Jaisalmer,13-Sep-2010
559,Aashirwad Industries,0.60,Suzlon,Wind,Jaisalmer,13-Sep-2010
560,Hindusthan VidyutProducts Ltd,3.00,Suzlon,Wind,Jaisalmer,16-Sep-2010
561,Rishi Kiran Logistics Pvt.Ltd,1.25,Suzlon,Wind,Jaisalmer,28-Sep-2010
562,Orient Abrasives Ltd,1.50,Suzlon,Wind,Jaisalmer,25-Sep-2010
563,P G Foils Ltd,1.50,Suzlon,Wind,Jaisalmer,25-Sep-2010
564,North Eastern Cables &Conductors Pvt. Ltd,1.50,Suzlon,Wind,Jaisalmer,25-Sep-2010
565,Wires & Fabriks (SA) Ltd,1.25,Suzlon,Wind,Jaisalmer,25-Sep-2010
566,Intex Technologies(India) Ltd,1.50,Suzlon,Wind,Jaisalmer,25-Sep-2010
567,Dharampal SatyapalSons Pvt. Ltd,1.50,Suzlon,Wind,Jaisalmer,25-Sep-2010
568,Agarwal Roadlines,0.60,Suzlon,Wind,Jaisalmer,30-Sep-2010
