0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8110,REE AYYANAR SPINNING & WEAVING MILLS LT,0.85,Tirunelveli,Wind,30-Aug-2011
8111,"VIJAY DAIRY & FARM PRODUCESS (P) LTD.,",0.25,Tirunelveli,Wind,2-Sep-2011
8112,"GVS SPINNERS (P) LTD.,",0.75,Tirunelveli,Wind,2-Sep-2011
8113,"DEVENTHIRA SPINNERS (P) LTD.,",0.75,Tirunelveli,Wind,2-Sep-2011
8114,"CLEAN WIND POWER (PRATAPGARH)PVT LTD.,",2.10,Tirunelveli,Wind,2-Sep-2011
8115,CLEAN WIND POWER (PRATAPGARH)PVT LTD,2.10,Tirunelveli,Wind,2-Sep-2011
8116,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,2-Sep-2011
8117,"RIDDHI SIDDHI GLUCO BIOLS LTD.,",0.75,Tirunelveli,Wind,6-Sep-2011
8118,N.G.A Steel Pvt. Ltd.,0.85,palladam,Wind,6-Sep-2011
8119,Sri Hariprasath Textiles Pvt. Ltd.,0.85,palladam,Wind,8-Sep-2011
