0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5050,Arachana Jewel Craft,0.25,palladam,Wind,22-Feb-2008
5051,"MUTHOOT FINCORP LTD.,",1.25,Tirunelveli,Wind,27-Feb-2008
5052,Gautham Jewellery,0.23,palladam,Wind,28-Feb-2008
5053,Maurya Hotels (Madras) Pvt Ltd.,0.23,palladam,Wind,28-Feb-2008
5054,Ramnath &Co Pvt Ltd.,0.23,palladam,Wind,28-Feb-2008
5055,"VVD & SONS (P) LTD.,",1.50,Tirunelveli,Wind,29-Feb-2008
5056,SRI RAAM DYEING FACTORY,0.23,Tirunelveli,Wind,5-Mar-2008
5057,Aniruth Green Tec Pvt. Ltd.,0.60,palladam,Wind,5-Mar-2008
5058,"MUTHOOT FINCORP LTD.,",1.25,Tirunelveli,Wind,6-Mar-2008
5059,"OLIVE ECO POWER (P) LTD.,",1.50,Tirunelveli,Wind,7-Mar-2008
