0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
National Mineral DevelopmentCorporation Ltd,9.00,Wind,Chitradurga,Karnataka,30-Sep-2008,
The Tata Power Company Ltd,4.00,Wind,Gadag,Karnataka,30-Sep-2008,
Belgaum Wind Farms (P) Ltd,1.60,Wind,Gadag,Karnataka,30-Sep-2008,
Leo Fasterners,3.00,Wind,Chitradurga,Karnataka,30-Sep-2008,
Leo Fasterners,1.50,Wind,Chitradurga,Karnataka,30-Sep-2008,
BP Energy India (P) Limited,11.55,Wind,Chitradurga,Karnataka,4-Oct-2008,
Generacion Eolica India (P) Ltd,2.40,Wind,Gadag,Karnataka,10-Oct-2008,
BP Energy India (P) Limited,4.95,Wind,Chitradurga,Karnataka,23-Oct-2008,
Belgaum Wind Farms (P) Ltd,2.40,Wind,Gadag,Karnataka,3-Nov-2008,
The Tata Power Company Ltd,4.00,Wind,Gadag,Karnataka,3-Nov-2008,
Leo Fasterners,1.50,Wind,Chitradurga,Karnataka,29-Nov-2008,
