0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
970,PONGALUR PIONEER TEXTILES (P) LTD,0.25,palladam,Wind,7-Aug-2000
971,HI-TECH ARAI PVT.LTD.,0.25,palladam,Wind,5-Sep-2000
972,"S.P.SPINNING MILLS (P) LTD.,",0.60,Tirunelveli,Wind,28-Sep-2000
973,SHIFA CHEMICALS,0.75,Tirunelveli,Wind,28-Sep-2000
974,"ARRAY LAND DEVELOPERS (P) LTD.,",0.45,Tirunelveli,Wind,28-Sep-2000
975,"S.P.SPINNING MILLS (P) LTD.,",0.60,Tirunelveli,Wind,28-Sep-2000
976,"L.G.BALAKRISHNAN & BROS. LTD.,",0.23,Tirunelveli,Wind,28-Sep-2000
977,TVS SRICHAKRA LTD,0.46,palladam,Wind,28-Sep-2000
978,TVS SRICHAKRA LTD,0.23,palladam,Wind,28-Sep-2000
979,ABT LIMITED,0.50,Tirunelveli,Wind,28-Sep-2000
