0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6730,Ramprasad Tubes and Bars (P) Ltd,0.60,Kanyakumari,Wind,16-Jul-2010
6731,"SHRI DHANALAKSHMI SPINNTEX (P) LTD.,",0.60,Tirunelveli,Wind,16-Jul-2010
6732,The Shepherd's Farm,0.85,palladam,Wind,17-Jul-2010
6733,"VELLINGIRI ANDAVAR TEXTILES (P) LTD.,",0.60,Tirunelveli,Wind,19-Jul-2010
6734,BABU ENERGY (P) LTD,0.80,Tirunelveli,Wind,19-Jul-2010
6735,"PRAKASH POWERS (P) LTD.,",0.80,Tirunelveli,Wind,19-Jul-2010
6736,M/s. Foods Fats and Feritilisers Limited,1.65,Theni,Wind,22-Jul-2010
6737,Blow Packging (India) Ltd,1.65,Udumalpet,Wind,23-Jul-2010
6738,PREMIER WIND FARMS,1.50,Tirunelveli,Wind,23-Jul-2010
6739,NAGALAKSHMI ENERGY PVT LTD,1.80,Tuticorin,Wind,24-Jul-2010
