0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3530,SRI JAYAVILAS SUBBARAJ SPINNING MILLS P,0.25,Tirunelveli,Wind,23-Mar-2006
3531,SRI JAYAVILAS SUBBARAJ SPINNING MILLS P,0.25,Tirunelveli,Wind,23-Mar-2006
3532,"MAHARAJA WIND ENERGY (P) LTD.,",0.25,Tirunelveli,Wind,23-Mar-2006
3533,"Rane Engine Valves Ltd,",0.80,palladam,Wind,23-Mar-2006
3534,Prakash Powers P Ltd,0.33,palladam,Wind,23-Mar-2006
3535,Babu Energy P Ltd,0.33,palladam,Wind,23-Mar-2006
3536,Devi Polymers Pvt Ltd,0.80,palladam,Wind,23-Mar-2006
3537,Swelect Energy Systems Ltd,0.50,palladam,Wind,23-Mar-2006
3538,Swelect Energy Systems Ltd,0.50,palladam,Wind,23-Mar-2006
3539,Swelect Energy Systems Ltd,0.50,palladam,Wind,23-Mar-2006
