0,1,2,3,4,5,6
24,majalgaon,2.25,SmallHydro,Beed,Maharashtra,21-12-2007/17-01-2008/
25,Shahanoor,0.75,SmallHydro,Amravati,Maharashtra,11-02-04
26,Wan HEP,1.50,SmallHydro,Akola,Maharashtra,21-12-07
27,Vajra Fall HEP,3.00,SmallHydro,Mumbai,Maharashtra,Feb.2002
28,Konal HEP,10.00,SmallHydro,Shivajingar pune,Maharashtra,March.2010
29,Devgad HEP,1.50,SmallHydro,Ratnagari,Maharashtra,April.2010
30,Chaskaman HEP,3.00,SmallHydro,Mumbai,Maharashtra,July.2002
31,Nira Deoghar HEP,6.00,SmallHydro,Bhulanhai,Maharashtra,Nov.2009
32,Tembhu Barej  HEP,4.50,SmallHydro,Mumbai,Maharashtra,Apr-10
33,Bhandardara PH-1HEP,12.00,SmallHydro,pune,Maharashtra,Aug-01
34,Bhivapuri HEP,3.00,SmallHydro,Mumbai,Maharashtra,March1997
35,Radhanagari II,9.00,SmallHydro,Mumbai,Maharashtra,.....
36,Dhom Balkawadi,4.00,SmallHydro,kolhaur,Maharashtra,.....
