0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2030,"ARRAY LAND DEVELOPERS (P) LTD.,",1.25,Tirunelveli,Wind,30-Sep-2004
2031,"RAJAPALAYAM MILLS LTD.,",1.25,Tirunelveli,Wind,30-Sep-2004
2032,SRI RAMCO SPINNERS,1.25,Tirunelveli,Wind,30-Sep-2004
2033,RAJAPALAIYAM SPINTEXT,1.25,Tirunelveli,Wind,30-Sep-2004
2034,"SRI VISHNU SANKAR MILL LTD.,",1.25,Tirunelveli,Wind,30-Sep-2004
2035,RAJAPALAIYAM SPINTEXT,1.25,Tirunelveli,Wind,30-Sep-2004
2036,RAJAPALAIYAM TEXTILES,1.25,Tirunelveli,Wind,30-Sep-2004
2037,"RAJAPALAYAM MILLS LTD.,",1.25,Tirunelveli,Wind,30-Sep-2004
2038,"RAJAPALAYAM MILLS LTD.,",1.25,Tirunelveli,Wind,30-Sep-2004
2039,"CHERAN SPINNING MILLS (P) LTD.,",1.25,Tirunelveli,Wind,30-Sep-2004
