0,1,2,3,4,5,6
10,M/s.Sri GuruprabhaPower Ltd,10.00,Biomass,Dist Jalgaon,Maharashtra,15-02-10
11,M/s.Sri PanchjanyaPower Pvt Ltd,10.00,Biomass,Dist Hingoli,Maharashtra,09-05-10
12,M/s. M.S.M EnergyPvt Ltd,10.00,Biomass,Dist Parbhani,Maharashtra,15-11-10
13,M/s.VayunandanaPower Ltd,10.00,Biomass,Dist Gadchiroli,Maharashtra,12-02-10
14,M/s.Greta EnergyPvt Ltd,15.00,Biomass,Dist Chandrapur,Maharashtra,08-10-10
15,M/s. MaharashtraVidyut Nigam Ltd,10.00,Biomass,Dist Wardha,Maharashtra,23-04-13
16,M/s. SinewavePower Ltd,10.00,Biomass,Dist Sangli,Maharashtra,27-01-14
17,M/s. GMT Mining &Power Pvt Ltd,10.00,Biomass,Dist Nagpur,Maharashtra,15-01-15
18,M/s. Spark GreenEnergy(AHMEDNAGAR) Pvt,25.00,Biomass,Dist Ahmadnagar,Maharashtra,20-12-16
,TOTAL (MW),207.00,,,,
,BIOMASS (NON-BAGASSE) COGEN POWER PROJECT,,,,,
