0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Vikram Traders,0.80,Wind,Gadag,Karnataka,29-Dec-2006,
"Siddaganga Oil Extraction Ltd.,",0.80,Wind,Gadag,Karnataka,2-Feb-2007,
"Kaleesuwari Refinery (P) Ltd.,",0.80,Wind,Gadag,Karnataka,2-Feb-2007,
Rahul Dravid,0.80,Wind,Gadag,Karnataka,2-Feb-2007,
Jindal Steels Ltd.,1.25,Wind,Gadag,Karnataka,24-Feb-2007,
Mukund Kamath S,1.25,Wind,Gadag,Karnataka,21-Mar-2007,
Kashyap J Majethia,1.25,Wind,Gadag,Karnataka,21-Mar-2007,
Bharathi P Holkunde,1.25,Wind,Gadag,Karnataka,21-Mar-2007,
"Magnum Intergrafiks (P) Ltd.,",1.25,Wind,Gadag,Karnataka,21-Mar-2007,
Sanjay Ghodawat - (SA),5.40,Wind,Gadag,Karnataka,24-Mar-2007,
"MMTC Ltd.,",4.80,Gadag,Karnataka,24-Mar-2007,,
