0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6180,M/S.Amulya Sea Foods,1.65,Theni,Wind,18-Mar-2010
6181,M/S.Savita Oil Technologies Ltd,1.50,Theni,Wind,18-Mar-2010
6182,M/S.Savita Oil Technologies Ltd,1.50,Theni,Wind,18-Mar-2010
6183,Fab Colours,0.23,palladam,Wind,18-Mar-2010
6184,M.N Eswaramoorthi,0.23,palladam,Wind,18-Mar-2010
6185,Raagam Wind Energy Resources LLP,0.23,palladam,Wind,18-Mar-2010
6186,Ganesa Textile Mills,0.23,palladam,Wind,18-Mar-2010
6187,The Andhra Sugars Ltd,1.50,palladam,Wind,18-Mar-2010
6188,The Andhra Sugars Ltd,1.50,palladam,Wind,18-Mar-2010
6189,"K.RAMAKRISHNAN CLEAN ENERGY (P) LTD.,",1.50,Tirunelveli,Wind,19-Mar-2010
