0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1230,SRI SARAVANA SPINNING MILLS(P)LTD.UNITII,1.25,Tirunelveli,Wind,29-Mar-2003
1231,SRI SENTHILANDAVAR COTTON MILLS (P) LTD.,0.75,Tirunelveli,Wind,29-Mar-2003
1232,"PRATHAYANI WIND FARMS (P) LTD.,",0.75,Tirunelveli,Wind,29-Mar-2003
1233,"SANJAY ECO GREEN POWER PVT.LTD.,",0.75,Tirunelveli,Wind,29-Mar-2003
1234,"SRI SARAVANA SPINNING MILLS (P) LTD.,",1.25,Tirunelveli,Wind,29-Mar-2003
1235,"SAMBANDAM SPINNING MILLS LTD.,",0.60,Tirunelveli,Wind,29-Mar-2003
1236,S.N.R.SONS CHARITABLE TRUST,0.50,palladam,Wind,29-Mar-2003
1237,SANJAY ECO GREEN POWER PVT LIMITED,0.23,palladam,Wind,29-Mar-2003
1238,Sudhan Spinning Mills Pvt Ltd,0.75,palladam,Wind,29-Mar-2003
1239,Sudhan Spinning Mills Pvt Ltd,0.75,palladam,Wind,29-Mar-2003
