0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4440,PREMIER FINE LINENS PVT LTD,0.80,Dindugal,Wind,14-Mar-2007
4441,Coimbatore Polytex Pvt. Ltd,0.80,Dindugal,Wind,14-Mar-2007
4442,M/S.Prakash Powers P LTD,0.80,Dindugal,Wind,14-Mar-2007
4443,Texonic Instruments,0.80,Dindugal,Wind,14-Mar-2007
4444,Texonic Instruments,0.80,Dindugal,Wind,14-Mar-2007
4445,"ANUGRAHA VALVE CASTINGS LTD.,",1.25,Tirunelveli,Wind,15-Mar-2007
4446,Shendhur Alloys Foundry,0.45,Udumalpet,Wind,15-Mar-2007
4447,"Panchsheel Organics Ltd.,",0.23,Udumalpet,Wind,15-Mar-2007
4448,SOWMIYA SPINNERS,0.50,COIMBATORE(SOUTH),Wind,16-Mar-2007
4449,SOWMIYA SPINNERS,0.50,COIMBATORE(SOUTH),Wind,16-Mar-2007
