0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7480,"LOTUS CLEAN POWER VENTURE (P) LTD.,",2.10,Tirunelveli,Wind,29-Mar-2011
7481,"SREE JAGATHGURU TEXTILES MILLS (P) LTD.,",1.50,Tirunelveli,Wind,29-Mar-2011
7482,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,29-Mar-2011
7483,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,29-Mar-2011
7484,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,29-Mar-2011
7485,"SHRI LALMA@AL LTD.,",1.00,Tirunelveli,Wind,29-Mar-2011
7486,"SHRI LALMAHAL LTD.,",1.00,Tirunelveli,Wind,29-Mar-2011
7487,"SHRI LALMAHAL LTD.,",1.00,Tirunelveli,Wind,29-Mar-2011
7488,M/s. Premier Spg and Wvg Mills Pvt Limited,1.50,Theni,Wind,29-Mar-2011
7489,"M/s.Prima Products Pvt Ltd,",1.50,Theni,Wind,29-Mar-2011
