0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1640,Suguna Machine Works (P) Ltd,0.50,Udumalpet,Wind,31-Mar-2004
1641,Prassana Spinning Mills,0.75,Udumalpet,Wind,31-Mar-2004
1642,Prassana Spinning Mills,0.75,Udumalpet,Wind,31-Mar-2004
1643,Muppandhal Green Energy Pvt. Ltd.,0.75,Udumalpet,Wind,31-Mar-2004
1644,Muppandhal Green Energy Pvt. Ltd.,0.75,Udumalpet,Wind,31-Mar-2004
1645,Muppandhal Green Energy Pvt. Ltd.,0.75,Udumalpet,Wind,31-Mar-2004
1646,Muppandhal Green Energy Pvt. Ltd.,0.75,Udumalpet,Wind,31-Mar-2004
1647,Prachi Exports,0.75,Udumalpet,Wind,31-Mar-2004
1648,Hindustan Spinners 'B' Unit,0.75,Udumalpet,Wind,31-Mar-2004
1649,City Mills (P) Ltd,0.75,Udumalpet,Wind,31-Mar-2004
