0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4780,Loyal Textile Mills Pvt Ltd,0.60,Dindugal,Wind,18-May-2007
4781,Chennai Petroleum Corporation Limited,0.80,Dindugal,Wind,18-May-2007
4782,"LOYAL TEXTILE MILLS LTD.,",1.50,Tirunelveli,Wind,22-May-2007
4783,Texmo Industries,0.80,Dindugal,Wind,25-May-2007
4784,Texmo Industries,1.60,Dindugal,Wind,25-May-2007
4785,Essential Knit wear India Pvt Ltd.,0.68,palladam,Wind,30-May-2007
4786,Chennai Petroleum Corporation Limited,0.80,Dindugal,Wind,31-May-2007
4787,THE RAMCO CEMENTS LIMITED,1.65,Tirunelveli,Wind,4-Jun-2007
4788,THE RAMCO CEMENTS LIMITED,1.65,Tirunelveli,Wind,4-Jun-2007
4789,THE RAMCO CEMENTS LIMITED,1.65,Tirunelveli,Wind,4-Jun-2007
