0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8160,The Tata Power Company Ltd,1.50,Udumalpet,Wind,17-Sep-2011
8161,BETA WIND FARM PVT LTD,0.85,Tuticorin,Wind,17-Sep-2011
8162,BETA WIND FARM PVT LTD,0.85,Tuticorin,Wind,17-Sep-2011
8163,BETA WIND FARM PVT LTD,0.85,Tuticorin,Wind,17-Sep-2011
8164,BETA WIND FARM PVT LTD,0.85,Tuticorin,Wind,17-Sep-2011
8165,BETA WIND FARM PVT LTD,0.85,Tuticorin,Wind,17-Sep-2011
8166,BETA WIND FARM PVT LTD,0.85,Tuticorin,Wind,17-Sep-2011
8167,BETA WIND FARM PVT LTD,0.85,Tuticorin,Wind,17-Sep-2011
8168,BETA WIND FARM PVT LTD,0.85,Tuticorin,Wind,17-Sep-2011
8169,BETA WIND FARM PVT LTD,0.85,Tuticorin,Wind,17-Sep-2011
