0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6550,Samay India (P) Ltd,0.60,palladam,Wind,31-Mar-2010
6551,Suresh Textiles,0.25,palladam,Wind,31-Mar-2010
6552,SAKTHI MURUGAN ROLLER FLOOR MILLS,0.25,palladam,Wind,31-Mar-2010
6553,LJ WIND FARMS & POWER CONSULTANTS,0.25,palladam,Wind,31-Mar-2010
6554,STAR PLASTICS,0.60,palladam,Wind,31-Mar-2010
6555,VENKATRAMA POULTRIES LTD,0.60,palladam,Wind,31-Mar-2010
6556,TCP,0.60,palladam,Wind,31-Mar-2010
6557,C.M.B.SPINNING MILLS,0.60,palladam,Wind,31-Mar-2010
6558,COPRAL,0.60,palladam,Wind,31-Mar-2010
6559,GREENZA WIND ENERGY PVT LTD,0.60,palladam,Wind,31-Mar-2010
