0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1590,Brindavan Cotton Mills (P) Ltd,0.75,Udumalpet,Wind,29-Mar-2004
1591,B.R.T SPINNERS PVT LTD,0.75,Udumalpet,Wind,29-Mar-2004
1592,Brindavan Cotton Mills (P) Ltd,0.75,Udumalpet,Wind,29-Mar-2004
1593,BRT SPINNERS PVT LTD,0.75,Udumalpet,Wind,29-Mar-2004
1594,"SHRI VASUDEVA WEAVING MILLS (P) LTD.,",1.25,Tirunelveli,Wind,29-Mar-2004
1595,"CLOVER ENERGY (P) LTD.,",1.25,Tirunelveli,Wind,29-Mar-2004
1596,"CLOVER ENERGY (P) LTD.,",1.25,Tirunelveli,Wind,29-Mar-2004
1597,"PALMAR MILLS (P) LTD.,",1.25,Tirunelveli,Wind,29-Mar-2004
1598,"PALMAR MILLS (P) LTD.,",1.25,Tirunelveli,Wind,29-Mar-2004
1599,"MOTHI SPINNER PVT.LTD.,",1.25,Tirunelveli,Wind,29-Mar-2004
