0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2090,Vedha Spinning Mills (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2091,Vedha Spinning Mills (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2092,Vedha Spinning Mills (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2093,Sri Matha Spinning Mills (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2094,Prassana Spinning Mills,0.75,palladam,Wind,30-Sep-2004
2095,Prabhu Spinning Mills  (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2096,Prabhu Spinning Mills  (P) Ltd,1.50,palladam,Wind,30-Sep-2004
2097,Adi Sankara Spinning Mills  (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2098,Prabhu Spinning Mills (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2099,PONKUMARI Windfarm,0.35,Kanyakumari,Wind,1-Oct-2004
