0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3360,SEYADU BEEDI COMPANY,0.23,Tirunelveli,Wind,19-Feb-2006
3361,"JETEX CARBURETTORS (P) LTD.,",0.23,Tirunelveli,Wind,19-Feb-2006
3362,"PMM GREEN ENERGY PVT.LTD.,",0.23,Tirunelveli,Wind,19-Feb-2006
3363,"GURUVAYURAPPAN GREEN ENERGY PVT LTD,",0.23,Tirunelveli,Wind,19-Feb-2006
3364,SEYADU BEEDI COMPANY,0.23,Tirunelveli,Wind,20-Feb-2006
3365,"K.P.TEXTILES (COIMBATORE) PVT LTD.,",0.23,Tirunelveli,Wind,20-Feb-2006
3366,"KKSK GREEN POWER ASSOCIATES (P) LTD.,",1.13,Tirunelveli,Wind,20-Feb-2006
3367,Velliangiri Andavar Textiles Pvt Ltd,0.23,palladam,Wind,23-Feb-2006
3368,Kalyan Oxygen Pvt Ltd,0.23,palladam,Wind,23-Feb-2006
3369,CLEAN SWITCH INDIA PRIVATE LIMITED,0.23,Tirunelveli,Wind,24-Feb-2006
