0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7730,Sakthi Murugan Agro Foods Ltd,0.25,palladam,Wind,31-Mar-2011
7731,Sakthi Murugan Agro Foods Ltd,0.25,palladam,Wind,31-Mar-2011
7732,Siva Sakthi Hatcheries & Farms,0.25,palladam,Wind,31-Mar-2011
7733,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,31-Mar-2011
7734,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,31-Mar-2011
7735,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,31-Mar-2011
7736,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,31-Mar-2011
7737,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,31-Mar-2011
7738,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,31-Mar-2011
7739,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,31-Mar-2011
