0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
"Brindavan Agro Industries Ltd.,",0.80,Wind,Chitradurga,Karnataka,29-Sep-2005,
Neharaj Enegry,0.80,Wind,Chitradurga,Karnataka,29-Sep-2005,
"Mark Data Power & Energy Ltd.,",1.25,Wind,Bellary,Karnataka,30-Sep-2005,
VSL Mining Company,6.25,Wind,Bellary,Karnataka,30-Sep-2005,
"Siddhayu Ayurvedic ResarchFoundation (P) Ltd.,",2.50,Wind,Bellary,Karnataka,30-Sep-2005,
VSL Mining Company,2.50,Wind,Bellary,Karnataka,30-Sep-2005,
VS Lad & Sons,3.75,Wind,Bellary,Karnataka,30-Sep-2005,
Mahalaksmi Commercial Services,1.25,Wind,Bellary,Karnataka,30-Sep-2005,
"Vandana Ispat Ltd.,",2.50,Wind,Chitradurga,Karnataka,30-Sep-2005,
"Srinivasa Cystine Ltd.,",0.80,Wind,Chitradurga,Karnataka,30-Sep-2005,
"B V Finanace & Leasing LTd.,",0.80,Wind,Chitradurga,Karnataka,30-Sep-2005,
