0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date of Commissioning
36,UPNEDA,5.00,Solar,Dist Mathura,Uttar Pradesh,15-Apr-18
37,M/s. Azure Venus Pvt Ltd,40.00,Solar,Dist Jaluan,Uttar Pradesh,15-Apr-18
38,M/s.Sahasdhara PvtLtd,5.00,Solar,Dist Kishni,Uttar Pradesh,20-May-18
39,M/s. UP Sarila Urja Ltd,20.00,Solar,Dist Allahabad,Uttar Pradesh,26-Jul-18
40,M/s. Mehrauni II Ujra PvtLtd,20.00,Solar,Dist Allahabad,Uttar Pradesh,19-Jun-18
41,M/s. Karaon Ujra Pvt Ltd,40.00,Solar,Dist Badaun,Uttar Pradesh,27-Jul-18
42,M/s. Mehrauni I Ujra Pvt Ltd,40.00,Solar,Dist Allahabad,Uttar Pradesh,14-Oct-18
43,M/s. Mehrauni II Ujra PvtLtd,20.00,Solar,Dist Allahabad,Uttar Pradesh,8-Oct-18
44,M/s. UP Sarila Urja Pvt Ltd,20.00,Solar,Dist Allahabad,Uttar Pradesh,8-Oct-18
,TOTAL (MW),834.00,,,,
,,,,,,
