0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Renew Wind Power (AP) PvtLimited,18.00,Wind,Belgaum,Karnataka,29-Jun-2013,
Polypack Industries,0.80,Wind,Dharwad,Karnataka,8-Jul-2013,
Bidar Rubber and Reclaims PrivateLimited,0.80,Wind,Haveri,Karnataka,9-Jul-2013,
ITC Limited,8.75,Wind,Belgaum,Karnataka,30-Sep-2013,
Rangineni Steel Private Limited,1.25,Wind,Belgaum,Karnataka,30-Sep-2013,
Fortune Five Hydel Projects (P)Limited,51.20,Wind,Vijayapura,Karnataka,9-Nov-2013,
Matrix Power (Wind) PrivateLimited,15.00,Wind,Vijayapura,Karnataka,9-Nov-2013,
Lalpur Wind Energy Limited (GroupA),7.20,Wind,Haveri,Karnataka,13-Nov-2013,
Lalpur Wind Energy Limited (GroupB),19.20,Wind,Dharwad,Karnataka,13-Nov-2013,
Lalpur Wind Energy Limited (GroupC),6.40,Wind,Dharwad,Karnataka,13-Nov-2013,
Lalpur Wind Energy Limited (GroupD),4.80,Wind,Dharwad,Karnataka,13-Nov-2013,
