0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4050,CONCORDE TEXTILES,0.60,Tirunelveli,Wind,18-Aug-2006
4051,CHERAN SPINNING MILLS [P] LTD.,1.25,Tirunelveli,Wind,19-Aug-2006
4052,"GANESH AGRO PACK (P) LTD.,",0.35,Tirunelveli,Wind,21-Aug-2006
4053,SIVA SAKTHI POLYMERS,0.25,palladam,Wind,21-Aug-2006
4054,VENU WIND FARMS P.LTD,0.25,palladam,Wind,21-Aug-2006
4055,Kayaar Exports Pvt Ltd,1.65,Udumalpet,Wind,22-Aug-2006
4056,CLEAN SWITCH INDIA PRIVATE LIMITED,0.50,Tirunelveli,Wind,23-Aug-2006
4057,"PMP IRON AND STEELS (INDIA) LTD.,",0.35,Tirunelveli,Wind,24-Aug-2006
4058,S.PONNAIYAN ASSOCIATES WIND FARM CON,0.35,Tirunelveli,Wind,24-Aug-2006
4059,Sudhan Spinning Mills Pvt Ltd,1.65,Udumalpet,Wind,25-Aug-2006
