0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9620,M/S WATSUN INFRABUILD PRIVATE LIMITED,2.00,palladam,Wind,23-Aug-2018
9621,BBK Shoes,2.10,Tirunelveli,Wind,28-Aug-2018
9622,Karphagham Tex Wind Farm LLP,0.60,COIMBATORE(SOUTH),Wind,5-Sep-2018
9623,M/s.Karphagham Tex,0.60,COIMBATORE(SOUTH),Wind,5-Sep-2018
9624,M/s. Jaya Devi Hatcheries,0.25,COIMBATORE(SOUTH),Wind,5-Sep-2018
9625,VICTUS DYEINGS,2.00,Tuticorin,Wind,6-Sep-2018
9626,JAYANTHI WIND FARMS PVT LTD,2.00,Tuticorin,Wind,7-Sep-2018
9627,PRAKASH SILKS & SAREES (P) LTD,2.00,Tuticorin,Wind,17-Sep-2018
9628,Suzlon Energy Ltd,2.10,Tirunelveli,Wind,20-Sep-2018
9629,M/S WATSUN INFRABUILD PRIVATE LIMITED,2.00,palladam,Wind,24-Sep-2018
