0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2600,Natesan Prceeission Components (P) Ltd,0.33,palladam,Wind,30-Mar-2005
2601,Sri Krishna Textiles,0.33,palladam,Wind,30-Mar-2005
2602,Sky Cotex India (P) Ltd,0.33,palladam,Wind,30-Mar-2005
2603,Gomuki Spinning Mills Pvt Ltd,0.23,palladam,Wind,30-Mar-2005
2604,RANGAMMA STEELS AND MALLEABLES,0.50,palladam,Wind,30-Mar-2005
2605,Ushdev International Ltd,1.60,palladam,Wind,30-Mar-2005
2606,Gomuki Spinning Mills Pvt Ltd,0.23,palladam,Wind,30-Mar-2005
2607,Gomuki Spinning Mills Pvt Ltd,0.45,palladam,Wind,30-Mar-2005
2608,Gomuki Spinning Mills Pvt Ltd,0.45,palladam,Wind,30-Mar-2005
2609,SNR SONS CHARITABLE TRUST,0.50,palladam,Wind,30-Mar-2005
