0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4920,Pavathal Spinning Mills Private Limited,0.25,palladam,Wind,26-Sep-2007
4921,"M/S.V V Green Power Private  Ltd.,",0.60,Dindugal,Wind,26-Sep-2007
4922,Halidon Marketing Ltd,0.60,Dindugal,Wind,26-Sep-2007
4923,M/s. Maple Renewable Power (P) Ltd,0.60,Dindugal,Wind,26-Sep-2007
4924,CHANDILYA TRUST,0.25,Tirunelveli,Wind,27-Sep-2007
4925,Shambhu Vengu & Co.,0.23,Udumalpet,Wind,27-Sep-2007
4926,Sri Sivajothi Spinning Mills Pvt Ltd.,0.23,Udumalpet,Wind,27-Sep-2007
4927,Sri Sivajothi Spinning Mills Pvt Ltd.,0.45,Udumalpet,Wind,27-Sep-2007
4928,Sri Sivajothi Spinning Mills Pvt Ltd.,0.45,Udumalpet,Wind,27-Sep-2007
4929,INDUSTRIAL QUALITY CONCEPTS,0.25,Tirunelveli,Wind,27-Sep-2007
