0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5700,Ramco Wind Farms Ltd,1.60,Dindugal,Wind,28-Mar-2009
5701,Karur Wind Energy Pvt Ltd,1.25,COIMBATORE(SOUTH),Wind,29-Mar-2009
5702,JAYANTHI TEXTILES PRODUCTS UNIT II,1.25,COIMBATORE(SOUTH),Wind,29-Mar-2009
5703,VIKING KNITTERS,1.25,COIMBATORE(SOUTH),Wind,29-Mar-2009
5704,MAKSON INDUSTRIES PVT LTD,1.25,COIMBATORE(SOUTH),Wind,29-Mar-2009
5705,NAHAR COLOURS & COATING LTD,1.25,COIMBATORE(SOUTH),Wind,29-Mar-2009
5706,Sri Karpagam Mills India Pvt Ltd,1.25,COIMBATORE(SOUTH),Wind,29-Mar-2009
5707,Sri Karpagam Mills India Pvt Ltd,1.25,COIMBATORE(SOUTH),Wind,29-Mar-2009
5708,SHREE MTK TEXTILES PRIVATE LIMITED,0.60,Tirunelveli,Wind,29-Mar-2009
5709,"MAPLE RENEWABLE POWER (P) LTD.,",1.50,Tirunelveli,Wind,29-Mar-2009
