0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Shanay Renewables Limited,4.20,Wind,Koppal,Karnataka,31-Mar-2018,
Kanak Renewables Limited,4.20,Wind,Koppal,Karnataka,31-Mar-2018,
Rajat Renewable Limited,2.10,Wind,Koppal,Karnataka,31-Mar-2018,
Rajan Renewable Energy,2.10,Wind,Koppal,Karnataka,31-Mar-2018,
Aarav Renewable Energy,2.10,Wind,Koppal,Karnataka,31-Mar-2018,
Shree Cement  Limited,14.70,Wind,Koppal,Karnataka,31-Mar-2018,
Karnataka Renewable EnergyDevelopment Ltd.,8.40,Wind,Belgaum,Karnataka,31-Mar-2018,
Kalyani Tech Parks (P) Limited,14.00,Wind,Belgaum,Karnataka,5-Jun-2018,
Rohan Solar Power Limited,10.00,Wind,Belgaum,Karnataka,5-Jun-2018,
Shree Cement  Limited,6.30,Wind,Koppal,Karnataka,28-Jun-2018,
Suzlon Gujrat Wind Park Limited,25.20,Wind,Koppal,Karnataka,30-Jun-2018,
