0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity (MW),Type,Location (District),State,Commissioned Date
238,Fortum FinnSurya EnergyPrivate Limited,70.00,Solar,Jodhpur,Rajasthan,31-Mar-2017
239,Yarrow InfrastructureLimited,50.00,Solar,Jodhpur,Rajasthan,31-Mar-2017
240,Rajasthan PatrikaPvt.Ltd,4.00,Solar,Bikaner,Rajasthan,31-Mar-2017
241,Mangalalaxmi IndustriesPrivate Limited,1.00,Solar,Sirohi,Rajasthan,31-Mar-2017
242,Naveen Distributors,1.00,Solar,Jodhpur,Rajasthan,31-Mar-2017
243,Hotel Hilltop Palace,0.50,Solar,Bikaner,Rajasthan,6-Apr-2017
244,Technocrats & ManagersSociety of AdvancedLearning & Gramothan,0.50,Solar,Bikaner,Rajasthan,6-Apr-2017
245,Meel Hotels (P) Ltd,0.50,Solar,Bikaner,Rajasthan,6-Apr-2017
246,Saraf Export Palace,3.00,Solar,Bikaner,Rajasthan,8-Apr-2017
