0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
"S. K.Shashidhar,",0.23,Wind,Gadag,Karnataka,21-Feb-2008,
"Shri Swami Samarth Engineers,",0.23,Wind,Gadag,Karnataka,21-Feb-2008,
Hindustan Zinc Limited,8.00,Wind,Gadag,Karnataka,17-Mar-2008,
Generacion Eolica India (P) Ltd,4.80,Wind,Gadag,Karnataka,17-Mar-2008,
S.C. Shettar & Sons,1.25,Wind,Gadag,Karnataka,17-Mar-2008,
Swarana Construction,1.25,Wind,Gadag,Karnataka,17-Mar-2008,
"Kmmi Steel (P) Ltd.,",1.50,Wind,Gadag,Karnataka,17-Mar-2008,
Khatau Narbheram & Co (Phase-1),1.50,Wind,Hassan,Karnataka,17-Mar-2008,
Khatau Narbheram & Co (Phase-1),1.50,Wind,Hassan,Karnataka,17-Mar-2008,
Khatau Narbheram & Co (Phase-1),1.50,Wind,Hassan,Karnataka,17-Mar-2008,
Khatau Narbheram & Co (Phase-2),1.50,Wind,Hassan,Karnataka,17-Mar-2008,
