0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
310,"POYSHA POWER GENERATION (P) LTD.,",0.23,Tirunelveli,Wind,30-Mar-1995
311,"G.KALPANA WIND MILL.,",0.75,Tirunelveli,Wind,30-Mar-1995
312,SRI KARVEMBUKUMARAN YARN (P) LTD,0.45,Tirunelveli,Wind,30-Mar-1995
313,"ARIN WIND POWER.,",0.68,Tirunelveli,Wind,30-Mar-1995
314,"PRAKASH VIDYUT LTD.,",1.80,Tirunelveli,Wind,30-Mar-1995
315,MPS WIND FAARMS,0.45,Tirunelveli,Wind,30-Mar-1995
316,VICTORY ECO POWER,0.23,palladam,Wind,30-Mar-1995
317,G.R.T.HOTELS & RESORTS,0.23,palladam,Wind,30-Mar-1995
318,Thangamaligai Silver Artwares,0.23,palladam,Wind,30-Mar-1995
319,G.R.Thangamaligai Pearl&Kundan Jewellery,0.23,palladam,Wind,30-Mar-1995
