0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4060,Arul Sakthe Wind Faarms Pvt Ltd,0.25,palladam,Wind,25-Aug-2006
4061,Gomuki Spinning Mills Pvt Ltd,0.23,palladam,Wind,25-Aug-2006
4062,"JAYABALAGI POWERS PVT.LTD.,",0.25,Tirunelveli,Wind,26-Aug-2006
4063,"JAYABALAGI POWERS PVT.LTD.,",0.25,Tirunelveli,Wind,26-Aug-2006
4064,SIVASAKTI PAPER AND BOARDS,0.50,Tirunelveli,Wind,26-Aug-2006
4065,"SAMUDRA FINVEST PRIVATE LTD.,",0.25,Tirunelveli,Wind,26-Aug-2006
4066,CHOLA TEXTILES [P] LTD.,1.25,Tirunelveli,Wind,29-Aug-2006
4067,AVR SWARNA MAHAL JEWELLARY PVT LTD,1.25,Tirunelveli,Wind,29-Aug-2006
4068,SHRI RAMA GREEN INFRA PVT LTD,1.25,Tirunelveli,Wind,29-Aug-2006
4069,"K.K.P.WIND FARMS (P) LTD.,",1.25,Tirunelveli,Wind,29-Aug-2006
