0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
209,Kajaria Ceramics Ltd.,1.25,Suzlon,Wind,Jaisalmer,31-Aug-2005
210,Gemscab Industries Ltd.,1.25,Suzlon,Wind,Jaisalmer,4-Feb-2006
211,Om Metals Limited,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
212,Nirmal Industries Ltd.,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
213,Chokhi Dhani Resors Pvt.Ltd.,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
214,Sgree PadmavatiMarbles (P) Ltd.,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
215,Kamla Nagar Hospital,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
216,Chhabra Syncotex Ltd.,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
217,Sona Processors (India)Ltd.,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
218,Shri Nath Gum &Chemicals,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
219,Shree Ram Hotels,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
220,Fashion Apparels (P) Ltd.,0.35,Suzlon,Wind,Jaisalmer,30-Mar-2006
221,Rajasthan State Mines &Minerals Ltd. (State,7.50,Suzlon,Wind,Jaisalmer,25-Mar-2006
222,Genus OverseasElectronics Ltd.,1.25,Suzlon,Wind,Jaisalmer,30-Mar-2006
223,Rajasthan RenewableEnergy Corporation Ltd.,5.40,Vestas,Wind,Jaisalmer,29-Mar-2006
