0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8140,GMP Weaving Mills Private Ltd,1.25,palladam,Wind,13-Sep-2011
8141,The Tata Power Company Ltd,1.50,Udumalpet,Wind,14-Sep-2011
8142,"SHANTHI PROCESSING UNIT (P) LTD.,",0.25,Tirunelveli,Wind,14-Sep-2011
8143,"CITRON ECO POWER (P) LTD.,",1.50,Tirunelveli,Wind,14-Sep-2011
8144,SIMRAN WIND PROJECT LTD,2.10,Tirunelveli,Wind,15-Sep-2011
8145,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,15-Sep-2011
8146,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,15-Sep-2011
8147,Techno Electric and Engineering Co Ltd,1.50,palladam,Wind,15-Sep-2011
8148,"BETA WIND FARM (P) LTD.,",0.85,Tirunelveli,Wind,16-Sep-2011
8149,"BETA WIND FARM (P) LTD.,",0.85,Tirunelveli,Wind,16-Sep-2011
