0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity(MW),Type,Location(District),State,CommissionedDate
108,M/s Sulochana Agro & Infrastech PvtLtd,2.00,Solar,Nalgonda,Telangana,31-Mar-2016
109,M/s. Kirthi Power Solutions Pvt Ltd,2.00,Solar,Nalgonda,Telangana,31-Mar-2016
110,M/s International Solar CorporationPrivate Limited,5.00,Solar,Mahbubnagar,Telangana,12-Apr-2016
111,M/s Suraj Impex India Pvt. Limited,2.00,Solar,Nalgonda,Telangana,20-Apr-2016
112,M/s  Shining Sun Power (Telangana)Private Limited (SPV of M/s Rays,10.00,Solar,Mahbubnagar,Telangana,23-Apr-2016
113,M/s Karvy Solar Power Limited (SPV ofM/s Karvy Consultants Limited),20.00,Solar,Medak,Telangana,27-Apr-2016
114,"The Registrar, JNTU, KukatpallyCampus, Hyd.",4.00,Solar,Medak,Telangana,3-May-2016
115,M/s Enrich Energy Private Limited,3.00,Solar,Medak,Telangana,27-May-2016
116,M/s Renew Akshay Urja PrivateLimited (SPV of M/s Renew Solar,24.00,Solar,Medak,Telangana,5-Jun-2016
117,"M/s Rays Power Infra Pvt. Ltd., MDK",8.00,Solar,Medak,Telangana,8-Jun-2016
118,M/s NV Vogt Solar One Private Limited(SPV of M/s NV Vogt Singapore PTE,10.00,Solar,Mahbubnagar,Telangana,23-Jun-2016
119,M/s Talettutayi Solar Projects PrivateLts.,10.00,Solar,Mahbubnagar,Telangana,23-Jun-2016
