0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3880,Sri Sivajothi Spinning Mills P Ltd,0.23,palladam,Wind,31-Mar-2006
3881,Nutech energy Projects I P Ltd,1.25,palladam,Wind,31-Mar-2006
3882,Jailakshmi Auto Works & Agencies Pvt Ltd,0.23,palladam,Wind,31-Mar-2006
3883,Alagu Air Products Pvt Ltd,0.23,palladam,Wind,31-Mar-2006
3884,Twowin Export,0.23,palladam,Wind,31-Mar-2006
3885,Twowin Export,0.23,palladam,Wind,31-Mar-2006
3886,Sakthi Finance Ltd,0.25,palladam,Wind,31-Mar-2006
3887,Thiru. Nagesh K. Thakkar,0.25,palladam,Wind,31-Mar-2006
3888,Arul Sakthi Wind Faarms Pvt Ltd,0.50,palladam,Wind,31-Mar-2006
3889,Guruvayaurappan Textiles (P) Ltd,0.33,palladam,Wind,31-Mar-2006
