0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2590,SSMT POWER PVT.LTD.,0.50,palladam,Wind,30-Mar-2005
2591,Sri Valli Vilas,0.23,palladam,Wind,30-Mar-2005
2592,NICKUNJ EXIMP ENTP P LTD,0.35,palladam,Wind,30-Mar-2005
2593,SHANTHI FEEDS PVT.LTD.,0.50,palladam,Wind,30-Mar-2005
2594,VETAL TEXTILES & ELECTRONICS PVT LTD,0.50,palladam,Wind,30-Mar-2005
2595,S.A. Anandhan Spinning Mills (P) Ltd,0.33,palladam,Wind,30-Mar-2005
2596,M/s.Velavan Wind Energy Pvt.Ltd.,0.80,palladam,Wind,30-Mar-2005
2597,Ghcl Ltd,0.80,palladam,Wind,30-Mar-2005
2598,Muthur Murugan Mills Ltd,0.66,palladam,Wind,30-Mar-2005
2599,Devi Polymers Pvt Ltd,0.33,palladam,Wind,30-Mar-2005
