0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6970S,I DHANALAKSHMI COTTON & RICE MILLS PVT L,D1.50,Tirunelveli,Wind,28-Sep-2010
6971,"IRIS ECO POWER VENTURE(P) LTD.,",2.10,Tirunelveli,Wind,28-Sep-2010
6972,"IRIS ECO POWER VENTURE(P) LTD.,",2.10,Tirunelveli,Wind,28-Sep-2010
6973,"IRIS ECO POWER VENTURE (P) LTD.,",2.10,Tirunelveli,Wind,28-Sep-2010
6974,"V.V.GREEN POWER (P) LTD.,",1.25,Tirunelveli,Wind,28-Sep-2010
6975,RAAJCO SPINNERS PVT LTD,1.25,Tirunelveli,Wind,28-Sep-2010
6976,"VBM POWER & INFRASTRUCTURE (P) LTD.,",2.10,Tirunelveli,Wind,28-Sep-2010
6977,"WIND URJA INDIA (P) LTD.,",0.80,Tirunelveli,Wind,28-Sep-2010
6978,"WIND URJA INDIA (P) LTD.,",0.80,Tirunelveli,Wind,28-Sep-2010
6979,"M/s. Hindustan Textiles,",0.85,Theni,Wind,28-Sep-2010
