0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7200,Precot Meridian Ltd,1.50,palladam,Wind,8-Oct-2010
7201,Sri Matha Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,9-Oct-2010
7202,Sri Matha Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,9-Oct-2010
7203,Sri Akkamma Textiles,0.60,palladam,Wind,11-Oct-2010
7204,Sri Matha Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,14-Oct-2010
7205,Sudhan Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,14-Oct-2010
7206,Sri Shanmugavel Mills (P) Ltd,0.85,Udumalpet,Wind,14-Oct-2010
7207,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,15-Oct-2010
7208,"INDO WIND POWER (P) LTD.,",0.60,Tirunelveli,Wind,15-Oct-2010
7209,"INDO WIND POWER (P) LTD.,",0.60,Tirunelveli,Wind,23-Oct-2010
