0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Shriram Investments Ltd.,4.20,Wind,Chitradurga,Karnataka,28-Sep-2002,
Shriram Transport Finance  Co. Ltd.,4.20,Wind,Chitradurga,Karnataka,28-Sep-2002,
Shriram City Union Finance Ltd.,1.80,Wind,Chitradurga,Karnataka,28-Sep-2002,
Jindal Aluminium Ltd.-EIL,2.40,Wind,Chitradurga,Karnataka,30-Sep-2002,
Jindal Aluminium Ltd-EIL,0.60,Wind,Chitradurga,Karnataka,4-Oct-2002,
MSPL Ltd.-1 (NEG),0.95,Wind,Chitradurga,Karnataka,21-Mar-2003,
"Kamal Trading Co., Pvt. Ltd.,",0.23,Wind,Chitradurga,Karnataka,27-Mar-2003,
"Sharp Pumps Pvt Ltd.,",0.23,Wind,Chitradurga,Karnataka,27-Mar-2003,
"Mayura Steels Pvt Ltd.,",0.23,Wind,Chitradurga,Karnataka,27-Mar-2003,
"RSM Autokast Ltd.,",0.46,Wind,Chitradurga,Karnataka,27-Mar-2003,
"Rajinikanth Foundation,",0.23,Chitradurga,Karnataka,27-Mar-2003,,
